2025-03-14 22:56:45,919 INFO    MainThread:388287 [wandb_init.py:_pause_backend():437] pausing backend
2025-03-14 22:56:49,752 INFO    MainThread:388287 [wandb_init.py:_resume_backend():442] resuming backend
2025-03-14 22:56:49,787 INFO    MainThread:388287 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2025-03-14 22:56:49,788 INFO    MainThread:388287 [wandb_init.py:_pause_backend():437] pausing backend
2025-03-14 22:57:00,229 INFO    MainThread:388287 [wandb_init.py:_resume_backend():442] resuming backend
2025-03-14 22:58:35,167 INFO    MainThread:388287 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2025-03-14 22:58:35,167 INFO    MainThread:388287 [wandb_init.py:_pause_backend():437] pausing backend
2025-03-14 23:02:45,701 INFO    MainThread:388287 [wandb_init.py:_resume_backend():442] resuming backend
2025-03-14 23:02:45,703 INFO    MainThread:388287 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2025-03-14 23:02:45,704 INFO    MainThread:388287 [wandb_init.py:_pause_backend():437] pausing backend
2025-03-14 23:03:11,609 INFO    MainThread:388287 [wandb_init.py:_resume_backend():442] resuming backend
2025-03-14 23:03:11,611 INFO    MainThread:388287 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2025-03-14 23:03:11,612 INFO    MainThread:388287 [wandb_init.py:_pause_backend():437] pausing backend
2025-03-14 23:04:15,499 INFO    MainThread:388287 [wandb_init.py:_resume_backend():442] resuming backend
2025-03-14 23:04:15,501 INFO    MainThread:388287 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2025-03-14 23:04:15,502 INFO    MainThread:388287 [wandb_init.py:_pause_backend():437] pausing backend
2025-03-14 23:05:59,389 INFO    MainThread:388287 [wandb_init.py:_resume_backend():442] resuming backend
2025-03-14 23:05:59,391 INFO    MainThread:388287 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2025-03-14 23:05:59,392 INFO    MainThread:388287 [wandb_init.py:_pause_backend():437] pausing backend
2025-03-14 23:06:12,255 INFO    MainThread:388287 [wandb_init.py:_resume_backend():442] resuming backend
2025-03-14 23:06:12,256 INFO    MainThread:388287 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2025-03-14 23:06:12,257 INFO    MainThread:388287 [wandb_init.py:_pause_backend():437] pausing backend
2025-03-14 23:10:36,981 INFO    MainThread:388287 [wandb_init.py:_resume_backend():442] resuming backend
2025-03-14 23:10:37,006 INFO    MainThread:388287 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2025-03-14 23:10:37,007 INFO    MainThread:388287 [wandb_init.py:_pause_backend():437] pausing backend
2025-03-14 23:10:51,705 INFO    MainThread:388287 [wandb_init.py:_resume_backend():442] resuming backend
2025-03-14 23:10:51,706 INFO    MainThread:388287 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2025-03-14 23:10:51,707 INFO    MainThread:388287 [wandb_init.py:_pause_backend():437] pausing backend
2025-03-14 23:10:53,233 INFO    MainThread:388287 [wandb_init.py:_resume_backend():442] resuming backend
2025-03-14 23:10:53,363 INFO    MainThread:388287 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2025-03-14 23:10:53,364 INFO    MainThread:388287 [wandb_init.py:_pause_backend():437] pausing backend
2025-03-14 23:11:07,451 INFO    MainThread:388287 [wandb_init.py:_resume_backend():442] resuming backend
2025-03-14 23:11:07,453 INFO    MainThread:388287 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2025-03-14 23:11:07,454 INFO    MainThread:388287 [wandb_init.py:_pause_backend():437] pausing backend
